,clicks,time,tip
8979,0,15509,False
8980,0,73410,False
8981,2,60374,True
8982,6,32958,False
8983,2,175322,True
8984,60,33329,True
8985,3,40135,True
8986,0,34696,False
8987,20,89139,True
8988,0,21416,False
8989,16,99171,False
8990,2,78604,True
8991,1,20822,False
8992,2,50468,True
8993,1,40378,False
8994,10,32581,False
8995,2,63419,True
8996,11,79555,True
8997,0,52453,True
8998,2,109656,True
8999,0,18409,False
9000,6,62528,True
9001,0,8737,False
9002,0,53601,True
9003,0,43943,True
9004,0,80629,True
9005,0,85820,False
9006,0,33599,True
9007,6,59000,True
9008,0,6244,False
9009,6,42624,False
9010,0,14262,False
9011,0,13387,False
9012,2,13364,False
9013,0,53549,True
9014,18,69372,True
9015,0,40320,False
9016,0,24616,False
9017,0,21590,False
9018,0,12216,False
9019,0,18697,False
9020,33,51596,True
9021,0,59573,True
9022,0,6618,False
9023,1,62526,True
9024,48,113981,True
9025,1,46808,True
9026,47,80393,True
9027,0,69950,True
9028,1,43946,True
9029,5,81513,True
9030,0,25031,False
9031,0,12791,False
9032,0,19457,False
9033,0,19883,False
9034,15,40707,True
9035,0,2659,False
9036,0,11167,False
9037,12,33385,True
9038,5,61401,True
9039,0,17697,False
9040,0,55953,True
9041,1,12163,False
9042,0,3797,False
9043,0,23379,False
9044,8,29650,True
9045,0,9925,False
9046,6,80023,True
9047,5,20944,False
9048,2,9929,False
9049,6,32318,True
9050,0,6607,False
9051,0,29598,False
9052,2,4897,False
9053,0,29004,True
9054,0,3391,False
9055,12,100441,True
9056,0,16046,False
9057,2,48131,False
9058,2,31447,False
9059,0,33453,False
9060,1,16942,False
9061,3,36733,False
9062,1,29839,True
9063,0,51829,True
9064,0,17264,False
9065,1,77470,False
9066,0,17211,False
9067,0,21499,False
9068,22,38867,True
9069,0,21106,False
9070,0,40189,True
9071,0,38287,False
9072,5,110849,True
9073,0,33962,False
9074,1,22163,False
9075,0,7081,False
9076,4,69985,False
9077,2,43843,True
9078,0,14445,False
9079,24,50226,True
9080,7,55645,True
9081,2,48362,True
9082,0,20266,False
9083,15,72536,True
9084,9,41525,False
9085,0,14147,False
9086,0,23843,False
9087,0,44539,False
9088,0,6283,False
9089,0,67107,False
9090,0,17267,False
9091,41,176191,True
9092,0,33475,False
9093,0,34882,False
9094,1,44528,False
9095,4,45202,True
9096,0,59088,False
9097,10,31541,True
9098,4,39200,True
9099,4,54350,True
9100,1,21082,False
9101,11,67681,True
9102,1,14918,False
9103,0,8291,False
9104,1,28159,False
9105,0,13863,False
9106,1,86743,True
9107,0,21333,False
9108,22,53941,True
9109,17,125695,True
9110,0,7181,False
9111,2,78553,True
9112,2,107575,True
9113,8,32134,False
9114,0,33004,True
9115,7,124796,False
9116,1,29707,True
9117,0,36611,False
9118,26,59727,True
9119,3,48691,False
9120,1,17574,False
9121,1,3746,False
9122,0,15610,False
9123,0,107772,True
9124,7,51994,True
9125,0,51790,True
9126,1,93472,True
9127,8,95360,True
9128,1,38821,False
9129,0,28763,False
9130,0,26399,False
9131,18,72167,True
9132,2,34310,False
9133,11,39234,True
9134,0,111412,True
9135,6,74865,True
9136,0,10298,False
9137,0,24425,False
9138,0,125109,True
9139,0,31744,False
9140,0,21233,False
9141,2,54183,True
9142,0,23752,False
9143,36,129480,False
9144,0,70951,True
9145,9,33722,False
9146,0,17796,False
9147,1,38066,False
9148,0,40740,False
9149,2,96467,False
9150,1,33159,False
9151,0,21572,False
9152,0,37552,False
9153,93,88911,True
9154,0,42665,False
9155,1,66387,True
9156,2,41697,True
9157,4,58499,False
9158,0,14845,False
9159,0,31667,False
9160,12,53721,True
9161,1,49495,False
9162,23,27911,False
9163,1,6410,False
9164,3,23580,True
9165,0,35167,False
9166,2,127065,True
9167,3,33045,False
9168,2,36248,False
9169,0,9657,False
9170,52,74947,True
9171,1,63857,True
9172,3,42125,False
9173,1,46289,False
9174,0,24520,False
9175,0,15426,False
9176,7,95214,True
9177,0,22594,False
9178,46,55369,True
9179,0,14740,False
9180,0,35172,True
9181,22,66256,True
9182,0,5289,False
9183,0,23243,False
9184,0,39438,False
9185,0,7424,False
9186,22,83045,True
9187,13,148303,True
9188,3,35739,True
9189,24,83548,True
9190,1,76152,True
9191,0,20701,True
9192,8,46977,False
9193,0,5739,False
9194,0,16952,False
9195,7,74924,True
9196,0,33149,True
9197,0,10773,False
9198,0,62731,True
9199,0,40318,False
9200,3,51578,True
9201,0,25742,False
9202,13,69503,True
9203,101,119118,True
9204,7,92869,True
9205,1,60920,True
9206,14,152475,True
9207,0,1804,False
9208,0,38719,True
9209,3,165289,True
9210,16,127174,True
9211,8,15902,False
9212,0,4511,False
9213,8,52450,True
9214,55,81547,False
9215,5,134086,True
9216,12,24700,True
9217,0,24040,False
9218,0,19047,False
9219,0,34553,False
9220,2,57645,False
9221,0,26104,False
9222,0,3809,False
9223,0,63112,True
9224,1,9126,False
9225,0,18809,False
9226,3,19701,False
9227,3,32577,True
9228,0,31237,False
9229,0,21068,False
9230,14,115860,True
9231,0,19163,False
9232,4,168557,True
9233,0,13931,False
9234,0,26111,False
9235,0,79772,True
9236,0,59102,True
9237,0,12331,False
9238,0,35812,False
9239,0,12786,False
9240,4,10084,False
9241,0,11532,False
9242,2,137640,True
9243,2,2638,False
9244,0,67715,False
9245,1,50525,True
9246,0,31820,False
9247,0,31868,True
9248,0,32605,True
9249,0,56918,False
9250,1,30211,False
9251,0,5508,False
9252,1,20594,False
9253,14,21419,False
9254,0,83086,False
9255,0,29679,False
9256,43,82689,True
9257,27,154553,True
9258,1,76368,True
9259,0,45432,False
9260,2,102938,True
9261,4,127239,True
9262,1,20002,False
9263,0,49611,False
9264,5,38213,True
9265,2,64399,True
9266,1,50056,True
9267,0,28040,False
9268,1,55844,True
9269,2,33213,False
9270,63,108781,True
9271,2,80728,True
9272,0,15071,False
9273,65,72778,True
9274,38,42062,False
9275,0,6620,False
9276,5,76062,False
9277,0,14192,False
9278,15,94739,True
9279,3,100761,True
9280,36,93958,True
9281,0,60161,False
9282,0,9715,False
9283,1,38749,False
9284,1,26528,False
9285,0,3492,False
9286,2,51384,True
9287,2,26135,False
9288,1,16993,False
9289,1,16996,False
9290,13,48368,True
9291,3,48249,True
9292,8,52876,True
9293,0,24708,True
9294,0,42187,False
9295,3,56360,True
9296,0,38355,True
9297,0,49273,False
9298,6,109910,False
9299,2,46402,True
9300,0,15927,False
9301,5,69811,True
9302,108,115832,True
9303,0,29005,True
9304,35,147471,True
9305,0,11670,False
9306,0,119896,True
9307,13,46299,True
9308,10,42946,True
9309,1,77298,False
9310,1,45916,False
9311,0,22019,True
9312,0,35400,True
9313,0,9414,False
9314,12,63652,True
9315,0,79537,True
9316,47,101836,True
9317,3,90660,True
9318,1,14195,False
9319,21,216966,False
9320,0,15727,False
9321,70,125152,True
9322,1,92719,False
9323,3,62653,False
9324,21,50347,True
9325,0,26119,False
9326,0,44845,False
9327,0,42308,False
9328,0,32902,False
9329,0,7470,False
9330,0,27512,False
9331,0,22064,False
9332,0,72686,False
9333,1,76310,False
9334,1,94044,True
9335,0,30761,False
9336,1,77304,True
9337,1,25725,False
9338,8,113812,True
9339,0,54768,True
9340,1,10652,False
9341,7,34940,True
9342,0,59283,False
9343,1,91057,True
9344,0,15889,False
9345,0,33298,False
9346,0,12806,False
9347,17,79756,True
9348,5,39401,False
9349,0,28368,False
9350,0,30957,False
9351,7,62880,True
9352,6,50289,False
9353,2,767940,True
9354,0,36336,True
9355,0,23805,True
9356,0,10387,False
9357,5,25887,True
9358,0,28197,False
9359,8,33790,False
9360,4,26477,True
9361,0,10419,False
9362,0,20966,True
9363,15,102796,True
9364,0,23125,False
9365,0,37675,False
9366,5,64875,True
9367,0,253284,True
9368,0,33567,False
9369,7,27941,False
9370,18,58709,True
9371,0,41700,False
9372,1,29996,False
9373,0,31611,False
9374,0,7703,False
9375,1,22070,False
9376,0,8773,False
9377,0,26540,False
9378,0,274101,False
9379,9,60514,True
9380,0,35901,False
9381,23,10700,False
9382,1,33174,False
9383,0,52442,False
9384,1,47319,False
9385,0,27517,False
9386,0,17150,False
9387,3,39000,True
9388,0,15482,False
9389,0,13091,False
9390,0,59061,False
9391,0,36782,False
9392,0,10569,False
9393,0,80011,True
9394,2,73306,True
9395,1,30552,False
9396,1,50362,False
9397,2,44547,False
9398,0,8270,False
9399,43,54793,True
9400,0,1507,False
9401,41,21071,False
9402,0,38806,False
9403,54,27194,True
9404,9,44608,True
9405,1,35823,False
9406,17,64491,True
9407,2,99684,True
9408,0,23845,False
9409,0,14270,False
9410,36,169073,True
9411,0,3174,False
9412,2,69454,True
9413,1,52543,True
9414,0,10215,False
9415,2,42739,True
9416,3,40014,False
9417,0,16017,False
9418,0,43244,False
9419,0,15383,False
9420,11,61949,True
9421,0,6073,False
9422,0,13942,False
9423,1,71554,True
9424,1,60112,True
9425,4,122968,True
9426,0,40227,True
9427,0,32751,False
9428,2,3207,False
9429,0,7017,False
9430,0,25114,False
9431,0,38377,False
9432,7,72308,True
9433,10,55516,True
9434,0,16483,False
9435,33,98246,True
9436,0,4639,False
9437,0,31596,True
9438,1,31623,False
9439,31,41207,False
9440,3,53033,False
9441,2,61560,True
9442,7,37165,False
9443,0,16360,False
9444,22,104227,True
9445,0,4051,False
9446,26,63117,True
9447,0,29481,False
9448,0,10807,False
9449,1,52124,True
9450,28,142609,True
9451,3,90433,True
9452,0,48734,False
9453,1,60649,True
9454,0,16160,False
9455,0,63011,False
9456,1,56806,False
9457,40,107143,True
9458,0,35030,False
9459,0,64379,False
9460,0,8236,False
9461,1,11914,False
9462,1,104268,True
9463,1,25997,False
9464,24,54189,True
9465,0,44023,True
9466,0,11304,False
9467,0,13263,False
9468,0,22850,False
9469,0,26593,False
9470,2,81396,True
9471,29,80268,True
9472,31,128960,True
9473,0,24767,False
9474,50,71803,True
9475,0,20941,False
9476,1,47720,False
9477,29,82510,True
9478,0,21774,False
9479,0,38746,False
9480,7,139051,True
9481,18,38093,True
9482,1,41049,False
9483,0,21007,False
9484,4,86329,False
9485,0,18945,False
9486,2,68228,True
9487,0,13703,False
9488,9,67524,True
9489,1,32488,False
9490,5,58320,True
9491,12,18810,False
9492,1,251824,False
9493,1,19256,False
9494,16,43404,True
9495,0,14536,False
9496,1,66692,True
9497,3,90078,True
9498,0,11035,False
9499,0,10530,False
9500,0,95303,False
9501,0,21345,False
9502,1,47071,False
9503,9,54830,False
9504,0,13910,False
9505,1,29557,True
9506,5,75406,True
9507,0,29704,False
9508,1,37539,False
9509,4,32402,False
9510,0,30613,False
9511,0,4994,False
9512,92,149085,True
9513,1,26367,True
9514,1,43932,False
9515,0,52549,False
9516,0,27197,False
9517,0,48596,False
9518,0,1932,False
9519,0,12352,False
9520,7,18857,True
9521,0,40918,False
9522,0,39448,False
9523,1,45353,True
9524,6,64562,True
9525,0,19528,False
9526,0,20618,False
9527,0,39262,False
9528,0,30635,False
9529,0,5467,False
9530,19,90222,False
9531,0,16960,False
9532,0,38159,True
9533,32,109787,True
9534,0,26619,False
9535,2,33775,True
9536,0,16500,False
9537,0,101531,True
9538,1,67938,True
9539,0,26169,False
9540,1,1208559,True
9541,0,27988,False
9542,0,19043,False
9543,1,42561,False
9544,65,65102,True
9545,0,71267,True
9546,0,3432,False
9547,0,40325,False
9548,1,29778,False
9549,0,4933,False
9550,4,106693,True
9551,0,30968,False
9552,0,87471,True
9553,0,31836,True
9554,0,35949,False
9555,5,141178,True
9556,1,23551,False
9557,0,14502,False
9558,1,35149,False
9559,0,5080,False
9560,9,23957,False
9561,44,51575,False
9562,0,32330,True
9563,0,35857,False
9564,6,36351,True
9565,2,36616,True
9566,1,16679,False
9567,0,21190,False
9568,2,80594,True
9569,0,17230,False
9570,10,72066,True
9571,1,109989,True
9572,0,27831,False
9573,5,50731,True
9574,1,17551,False
9575,0,19256,False
9576,3,20387,False
9577,0,3696,False
9578,18,58052,False
9579,0,33394,True
9580,0,30839,False
9581,0,5030,False
9582,0,10533,False
9583,0,27238,True
9584,1,58401,False
9585,0,74916,True
9586,0,5559,False
9587,0,13698,False
9588,0,57300,False
9589,0,14355,False
9590,2,117149,False
9591,1,10449,False
9592,3,107038,True
9593,0,67108,True
9594,2,12269,False
9595,0,27753,True
9596,0,36377,False
9597,7,67856,True
9598,3,103275,True
9599,2,55778,False
9600,2,25476,False
9601,0,55637,False
9602,0,11142,False
9603,6,97459,True
9604,1,26149,False
9605,0,30181,True
9606,8,56146,True
9607,0,5401,False
9608,0,58081,True
9609,0,10929,False
9610,7,55429,True
9611,0,7818,False
9612,0,15876,False
9613,0,30717,True
9614,1,28312,False
9615,88,36571,True
9616,0,12217,False
9617,0,25978,False
9618,0,15479,False
9619,0,10253,False
9620,0,43351,False
9621,24,83163,True
9622,0,67986,True
9623,0,17850,False
9624,1,19587,False
9625,0,15937,False
9626,1,73309,True
9627,0,16341,False
9628,9,61197,True
9629,8,72820,True
9630,11,15142,False
9631,0,37137,True
9632,1,13513,False
9633,0,24539,False
9634,0,17688,False
9635,0,24433,False
9636,6,90587,True
9637,1,22897,False
9638,1,33103,False
9639,4,32731,False
9640,0,5477,False
9641,6,80031,True
9642,1,19430,False
9643,0,15716,False
9644,0,29960,True
9645,0,46506,False
9646,6,41748,False
9647,0,79638,False
9648,0,29953,True
9649,1,44236,True
9650,0,4092,False
9651,4,41386,True
9652,0,29606,True
9653,1,30238,False
9654,21,36537,True
9655,0,48379,False
9656,18,7631678,True
9657,0,16961,False
9658,0,8088,False
9659,1,43516,False
9660,2,79288,True
9661,0,13057,False
9662,3,25508,True
9663,0,5530,False
9664,0,10319,False
9665,0,21300,False
9666,5,31234,True
9667,0,27901,False
9668,3,49039,True
9669,0,6885,False
9670,0,71587,False
9671,1,16842,False
9672,0,76468,True
9673,0,19576,False
9674,1,33018,True
9675,0,36846,False
9676,0,26410,True
9677,1,16913,False
9678,59,50051,False
9679,20,61727,False
9680,0,25766,False
9681,1,111659,True
9682,0,29722,False
9683,1,164168,True
9684,0,14941,False
9685,0,9291,False
9686,31,54644,True
9687,5,46632,True
9688,0,20324,False
9689,19,50633,True
9690,0,22851,False
9691,9,25468,True
9692,0,24372,False
9693,0,16595,False
9694,36,59290,True
9695,37,22319,False
9696,0,41990,True
9697,0,77357,True
9698,0,22503,False
9699,0,12684,False
9700,6,42805,True
9701,0,11536,False
9702,54,155900,True
9703,0,10764,False
9704,0,24765,False
9705,1,81923,True
9706,0,15413,False
9707,0,14250,False
9708,0,36291,True
9709,0,20550,False
9710,2,87879,True
9711,13,100547,True
9712,1,29078,True
9713,0,11011,False
9714,1,29163,False
9715,4,99857,False
9716,0,8538,False
9717,0,19187,False
9718,0,8385,False
9719,17,36553,True
9720,0,113129,True
9721,16,157164,True
9722,17,34579,False
9723,1,38732,False
9724,0,48399,True
9725,5,54630,True
9726,0,26273,False
9727,0,41422,False
9728,0,7363,False
9729,0,27873,True
9730,0,42654,False
9731,0,14697,False
9732,0,21126,False
9733,0,43892,False
9734,0,24653,False
9735,19,154765,True
9736,1,15778,False
9737,0,20465,False
9738,2,41880,False
9739,1,101399,True
9740,12,57202,True
9741,0,10454,False
9742,1,3126,False
9743,0,30740,False
9744,2,61021,True
9745,0,11386,False
9746,0,13800,False
9747,1,41980,True
9748,1,67251,False
9749,0,49690,False
9750,1,54888,False
9751,0,4790,False
9752,0,5461,False
9753,2,90549,False
9754,0,12936,False
9755,2,23776,False
9756,0,59947,True
9757,2,19346,False
9758,5,45669,False
9759,0,38577,False
9760,0,5372,False
9761,0,32777,True
9762,0,41587,False
9763,4,74807,True
9764,0,22121,False
9765,0,25513,False
9766,1,71311,True
9767,0,75761,True
9768,0,48951,True
9769,0,40787,False
9770,12,50153,True
9771,0,9935,False
9772,0,26048,True
9773,1,57732,False
9774,0,11682,False
9775,0,30637,False
9776,3,51518,False
9777,8,39049,True
9778,23,4544003,False
9779,0,9788,False
9780,0,10573,False
9781,0,6664,False
9782,0,30151,True
9783,2,17379,False
9784,1,23053,False
9785,6,184337,False
9786,1,62059,True
9787,2,50921,False
9788,4,13818,False
9789,15,78494,True
9790,7,74386,True
9791,0,31342,False
9792,0,66673,False
9793,0,18683,False
9794,2,68933,True
9795,9,27348,True
9796,4,56603,False
9797,21,110512,True
9798,0,71234,True
9799,0,3964,False
9800,7,36529,True
9801,16,48922,True
9802,0,21399,False
9803,0,33602,False
9804,12,70298,True
9805,37,41564,False
9806,0,30373,False
9807,0,10382,False
9808,107,231923,True
9809,3,48972,True
9810,0,64143,False
9811,0,16634,False
9812,0,24576,False
9813,0,4332,False
9814,0,17488,False
9815,15,28404,True
9816,7,12846,False
9817,0,59709,False
9818,0,4192,False
9819,5,70036,True
9820,0,23677,False
9821,0,83722,True
9822,0,29550,True
9823,0,40806,True
9824,2,81624,True
9825,26,67887,False
9826,7,78639,True
9827,0,42574,True
9828,4,109582,True
9829,6,57445,False
9830,70,79062,True
9831,0,33020,False
9832,0,24734,False
9833,0,53021,False
9834,8,38782,False
9835,45,61784,True
9836,11,44442,True
9837,0,5358,False
9838,0,17132,False
9839,0,13653,False
9840,0,4035,False
9841,0,5453,False
9842,3,52427,True
9843,1,9155,False
9844,0,66472,True
9845,3,9410,False
9846,2,31285,False
9847,0,51398,True
9848,0,8453,False
9849,1,12923,False
9850,98,124046,True
9851,6,78371,False
9852,5,140563,True
9853,0,33067,False
9854,0,4952,False
9855,0,28940,False
9856,1,9466,False
9857,0,7005,False
9858,2,13335,False
9859,0,10419,False
9860,0,8752,False
9861,48,76232,False
9862,0,52775,False
9863,2,7391235,True
9864,1,21174,False
9865,1,30279,True
9866,0,18658,False
9867,0,6734,False
9868,0,22876,False
9869,0,27490,False
9870,0,21209,False
9871,0,9595,False
9872,1,19421,False
9873,0,18398,False
9874,0,21213,False
9875,0,8800,False
9876,1,46938,True
9877,6,75835,True
9878,7,81797,True
9879,0,24185,False
9880,0,15315,False
9881,17,66274,True
9882,0,21316,False
9883,1,32124,False
9884,0,10742,False
9885,0,21192,True
9886,1,24499,False
9887,6,63867,True
9888,0,25395,True
9889,1,18996,False
9890,1,23616,False
9891,7,14828,True
9892,0,30863,False
9893,20,65625,True
9894,2,47807,True
9895,1,47342,True
9896,8,85494,True
9897,80,196742,True
9898,0,87529,False
9899,1,31601,False
9900,0,25370,False
9901,0,20295,False
9902,13,64681,True
9903,0,1531,False
9904,0,53198,True
9905,0,38355,False
9906,0,54597,False
9907,0,30193,False
9908,2,32809,True
9909,0,12389,False
9910,0,8578,False
9911,1,50894,True
9912,0,43249,True
9913,17,148884,True
9914,0,48771,True
9915,6,50279,True
9916,7,29730,True
9917,0,26533,False
9918,0,10542,False
9919,0,17596,False
9920,0,67665,True
9921,2,88661,True
9922,0,12419,False
9923,24,33770,True
9924,2,13644,False
9925,1,41339,False
9926,0,33901,True
9927,0,76338,True
9928,1,26063,False
9929,1,51659,False
9930,20,23749,False
9931,31,142472,True
9932,0,28699,True
9933,128,62556,True
9934,3,42085,True
9935,0,15397,False
9936,0,42473,True
9937,2,38348,True
9938,3,61728,True
9939,0,14115,False
9940,0,10707,False
9941,0,10407,False
9942,0,10280,False
9943,0,62041,True
9944,10,55157,True
9945,2,14710,False
9946,4,54224,True
9947,1,30472,False
9948,0,10587,False
9949,6,32988,True
9950,0,6015,False
9951,0,29992,False
9952,6,81903,True
9953,1,42270,True
9954,0,38278,False
9955,0,41719,False
9956,0,2328,False
9957,10,86226,True
9958,22,45400,False
9959,1,21418,False
9960,1,101082,False
9961,1,58964,False
9962,2,42106,False
9963,0,1625168502348,False
9964,1,14614,False
9965,0,31285,True
9966,9,82051,True
9967,2,102294,False
9968,0,22966,False
9969,1,40706,True
9970,0,67687,False
9971,0,48885,False
9972,0,25556,False
9973,87,203980,True
9974,8,34601,False
9975,9,70302,True
9976,7,43514,False
9977,1,30065,False
9978,1,51189,True
9979,0,30810,False
9980,5,78684,True
9981,2,50892,True
9982,0,267637,True
9983,30,55724,True
9984,0,30086,False
9985,1,24295,False
9986,2,27973,False
9987,45,80682,True
9988,0,23458,False
9989,2,82896,True
9990,13,54219,True
9991,0,2060,False
9992,0,14114,False
9993,0,31736,False
9994,7,139264,False
9995,0,18759,False
9996,6,40315,False
9997,0,38324,True
9998,4,28376,True
9999,30,157274,True
10000,2,8061,False
10001,7,50160,True
10002,0,84179,False
10003,0,57291,True
10004,49,136083,True
10005,2,25304,False
10006,27,220608,True
10007,16,20156,False
10008,4,18555,False
10009,7,105480,True
10010,9,101244,False
10011,10,17724,True
10012,0,23175,False
10013,3,55714,True
10014,10,65692,True
10015,0,32388,False
10016,0,33649,True
10017,9,9102,False
10018,4,80806,True
10019,13,38258,True
10020,0,27272,True
10021,1,8712,False
10022,0,69924,True
10023,9,31571,True
10024,0,21781,False
10025,0,26696,False
10026,5,104211,False
10027,44,69374,False
10028,0,20451,False
10029,0,21489,False
10030,0,30938,False
10031,12,72116,True
10032,3,145873,True
10033,0,82228,False
10034,4,31262,False
10035,0,114478,True
10036,25,61854,False
10037,0,15579,False
10038,1,44750,True
10039,4,27284,False
10040,10,63877,False
10041,0,36419,False
10042,8,117785,True
10043,0,31744,False
10044,1,24632,False
10045,10,28155,True
10046,0,13398,False
10047,0,32197,True
10048,137,173197,True
10049,0,2471,False
10050,0,45592,False
10051,0,16010,False
10052,3,61605,True
10053,0,68955,True
10054,18,64060,True
10055,0,5993,False
10056,6,52630,True
10057,10,48748,True
10058,12,27727,False
10059,38,73924,True
10060,0,13890,False
10061,0,10514,False
10062,44,47500,True
10063,0,40878,True
10064,4,128249,False
10065,4,195018,True
10066,1,42204,False
10067,1,23240,True
10068,0,3910,False
10069,3,67529,True
10070,36,71709,True
10071,0,66439,True
10072,0,18798,False
10073,1,6446,False
10074,3,36344,True
10075,17,106540,True
10076,0,24112,False
10077,0,107891,False
10078,1,24755,False
10079,0,31570,False
10080,0,49304,True
10081,0,25192,False
10082,0,61003,True
10083,0,3276,False
10084,29,43079,True
10085,68,82954,True
10086,6,127926,True
10087,0,50867,False
10088,4,77212,True
10089,0,40346,True
10090,9,13657,False
10091,0,39826,True
10092,0,25152,False
10093,1,38798,True
10094,0,19701,False
10095,0,55529,True
10096,16,52919,True
10097,0,24057,False
10098,5,39475,False
10099,11,116783,True
10100,0,36658,False
10101,4,157998,True
10102,5,58179,True
10103,0,22507,True
10104,0,10987,False
10105,1,35960,True
10106,1,42568,True
10107,1,7070,False
10108,3,106804,True
10109,0,92132,True
10110,13,163118,True
10111,0,68936,False
10112,0,35219,False
10113,0,17717,False
10114,2,52158,True
10115,0,32018,False
10116,0,42031,True
10117,25,140120,True
10118,34,148685,True
10119,1,8568,False
10120,4,44682,True
10121,2,69270,True
10122,0,17800,False
10123,0,15865,False
10124,0,1767,False
10125,0,39852,True
10126,3,78979,True
10127,3,73921,True
10128,0,14035,False
10129,13,18653,True
10130,0,14531,False
10131,4,62629,True
10132,2,36671,True
10133,0,6095,False
10134,7,51190,False
10135,1,18709,False
10136,0,43913,True
10137,1,25258,False
10138,11,53255,True
10139,0,2626,False
10140,4,90052,True
10141,3,34033,True
10142,0,36742,False
10143,0,19087,False
10144,0,29150,False
10145,0,23298,False
10146,0,22491,False
10147,0,22902,False
10148,2,15932,True
10149,2,29142,False
10150,13,70478,False
10151,1,73054,True
10152,0,46061,False
10153,74,28947,True
10154,5,108106,True
10155,0,3888,False
10156,0,10285,False
10157,0,19843,False
10158,0,43984,False
10159,4,46127,True
10160,0,50708,True
10161,10,50270,True
10162,0,29643,False
10163,40,94003,True
10164,0,1992,False
10165,0,7309,False
10166,0,16537,False
10167,0,23617,False
10168,3,44800,True
10169,13,67723,True
10170,0,12020,False
10171,81,212943,True
10172,0,9540,False
10173,0,20148,False
10174,3,106461,True
10175,28,221647,True
10176,1,30335,True
10177,0,83351,False
10178,15,51938,False
10179,1,41851,False
10180,0,26854,False
10181,0,17494,False
10182,0,16626,False
10183,1,35031,True
10184,0,79309,True
10185,2,49534,True
10186,5,52684,True
10187,1,40883,False
10188,6,43676,True
10189,9,32565,False
10190,8,36275,True
10191,17,33683,False
10192,0,27314,False
10193,0,23340,False
10194,0,40138,False
10195,0,60577,False
10196,5,51208,False
10197,0,27886,False
10198,0,37036,True
10199,0,14245,True
10200,0,17524,False
10201,0,35133,True
10202,9,46956,True
10203,4,79620,True
10204,0,51882,False
10205,0,15332,False
10206,0,10880,False
10207,0,28285,False
10208,0,16361,False
10209,0,24779,True
10210,0,36743,False
10211,2,48198,True
10212,5,71514,True
10213,0,32363,True
10214,1,15108,False
10215,6,74508,True
10216,3,70156,True
10217,0,47054,False
10218,1,9759,False
10219,5,39142,True
10220,1,12353,False
10221,14,113146,True
10222,0,33288,True
10223,0,22208,False
10224,12,26789,False
10225,7,60824,False
10226,0,2855,False
10227,0,54042,False
10228,0,13440,False
10229,0,10081,False
10230,16,94823,True
10231,1,10129,False
10232,0,16574,False
10233,1,10019,False
10234,0,22891,False
10235,2,12755,False
10236,10,62504,True
10237,101,79579,False
10238,1,54491,True
10239,0,48584,True
10240,0,37235,False
10241,0,21279,False
10242,0,62857,False
10243,2,16878,False
10244,1,54835,True
10245,1,89194,True
10246,0,15738,False
10247,0,51153,True
10248,4,37678,True
10249,0,17687,False
10250,0,73498,False
10251,0,16210,False
10252,2,72640,False
10253,1,20283,False
10254,29,59074,True
10255,0,39115,False
10256,0,46849,False
10257,16,112943,True
10258,0,5172,False
10259,0,17161,False
10260,2,33852,False
10261,0,47983,True
10262,8,56834,False
10263,0,2518,False
10264,35,56552,True
10265,1,18635,True
10266,0,24875,True
10267,0,5083,False
10268,16,92961,True
10269,0,21741,False
10270,9,89671,True
10271,0,15248,False
10272,0,15630,False
10273,0,9480,False
10274,3,58359,True
10275,0,12512,False
10276,1,29421,True
10277,11,12513,False
10278,0,11384,False
10279,0,18261,False
10280,0,8174,False
10281,2,47112,True
10282,0,38208,False
10283,0,3557,False
10284,0,13557,False
10285,3,65353,True
10286,0,50902,False
10287,2,29633,False
10288,1,52491,True
10289,0,29653,False
10290,0,2055,False
10291,21,58390,True
10292,36,57133,True
10293,0,62786,False
10294,1,6690,False
10295,4,84326,True
10296,0,13951,False
10297,0,28687,False
10298,5,41489,True
10299,0,41704,True
10300,0,64532,True
10301,11,20881,False
10302,1,21285,False
10303,0,39910,True
10304,0,38074,False
10305,0,15887,False
10306,0,8674,False
10307,0,21842,True
10308,18,32552,False
10309,1,24340,True
10310,9,59866,True
10311,2,21124,False
10312,6,11442,False
10313,0,13293,False
10314,1,84841,True
10315,3,94959,True
10316,0,15592,False
10317,0,20923,False
10318,0,40087,True
10319,0,18423,False
10320,0,16689,False
10321,0,47217,False
10322,0,14561,False
10323,0,68011,False
10324,3,35554,True
10325,0,35142,False
10326,6,31925,True
10327,18,47033,True
10328,0,75567,True
10329,0,43755,True
10330,0,23413,True
10331,5,55113,True
10332,0,27742,False
10333,5,37159,False
10334,16,17060,False
10335,0,7095,False
10336,0,22268,False
10337,0,12369,False
10338,0,8928,False
10339,0,51778,False
10340,0,15879,False
10341,0,4921,False
10342,52,45054,True
10343,9,38715,False
10344,0,21407,False
10345,1,32195,True
10346,46,165677,True
10347,0,16745,False
10348,0,39584,True
10349,2,10621,False
10350,5,50821,True
10351,0,43983,False
10352,2,52464,False
10353,1,25936,True
10354,3,62148,True
10355,1,47569,True
10356,4,13053,False
10357,13,103906,True
10358,5,41178,True
10359,5,8041,False
10360,10,48027,True
10361,1,51420,False
10362,0,23057,False
10363,0,36047,True
10364,122,106443,True
10365,0,18132,False
10366,1,7596,False
10367,0,54358,False
10368,0,36841,False
10369,15,33770,False
10370,0,11166,False
10371,0,7370,False
10372,0,16873,False
10373,1,33221,False
10374,3,103875,True
10375,0,26324,True
10376,0,36757,True
